name,type,ownership,authority,status,longitude,latitude,F15Regions,DName2016,CName2016,SName2016,scode,costituenc,d,c,s,p,pc2016,mpopn,fpopn,SexRatio,tpopn,hf_id
Igombe HC III,HC III,Government,MOH,,33.58534,0.54757,BUSOGA,IGANGA,BUGWERI,IGOMBE,203104,BUGWERI COUNTY,IGANGA,BUGWERI,IGOMBE,KIKUNYU,20310403,2206,2462.0,89.6,4668.0,HF1174
Makuutu HC III,HC III,Government,MOH,Functional,33.59203,0.49946,BUSOGA,IGANGA,BUGWERI,MAKUUTU,203105,BUGWERI COUNTY,IGANGA,BUGWERI,MAKUUTU,MAKUUTU,20310504,3572,3860.0,92.5,7432.0,HF1175
Kasambika HC III,HC III,Government,MOH,Functional,33.46768,0.85265,BUSOGA,IGANGA,KIGULU,NABITENDE,203302,KIGULU COUNTY NORTH,IGANGA,KIGULU,NABITENDE,KASAMBIKA,20330204,2159,2197.0,98.3,4356.0,HF1179
Bugono HC IV,HC IV,Government,MOH,Functional,33.45024,0.81084,BUSOGA,IGANGA,KIGULU,NABITENDE,203302,KIGULU COUNTY NORTH,IGANGA,KIGULU,NABITENDE,BUGONO,20330201,1417,1516.0,93.5,2933.0,HF1180
Nakalama HC III,HC III,Government,MOH,Functional,33.52343,0.63361,BUSOGA,IGANGA,KIGULU,NAKALAMA,203303,KIGULU COUNTY SOUTH,IGANGA,KIGULU,NAKALAMA,NAKALAMA,20330304,6206,6804.0,91.2,13010.0,HF1182
Busowobi HC III,HC III,Government,MOH,Functional,33.53418,0.61034,BUSOGA,IGANGA,KIGULU,NAKIGO,203304,KIGULU COUNTY SOUTH,IGANGA,KIGULU,NAKIGO,BUSOWOBI,20330403,3959,4267.0,92.8,8226.0,HF1185
Nambale HC III,HC III,Government,MOH,Functional,33.5029,0.77743,BUSOGA,IGANGA,KIGULU,NAMBALE,203305,KIGULU COUNTY NORTH,IGANGA,KIGULU,NAMBALE,NAMBALE,20330504,3659,3845.0,95.2,7504.0,HF1190
Namungalwe HC III,HC III,Government,MOH,Functional,33.49285,0.71786,BUSOGA,IGANGA,KIGULU,NAMUNGALWE,203306,KIGULU COUNTY NORTH,IGANGA,KIGULU,NAMUNGALWE,NAMUNGALWE TOWN BOARD,20330604,5225,6080.0,85.9,11305.0,HF1193
Nawandala HC III,HC III,Government,MOH,Functional,33.390054,0.833762,BUSOGA,IGANGA,KIGULU,NAWANDALA,203307,KIGULU COUNTY NORTH,IGANGA,KIGULU,NAWANDALA,BUGONGO,20330701,5645,5871.0,96.2,11516.0,HF1197
Bunyiiro Gvt HC III,HC III,Government,MOH,Functional,33.46544,0.67696,BUSOGA,IGANGA,KIGULU,NAWANYINGI,203308,KIGULU COUNTY SOUTH,IGANGA,KIGULU,NAWANYINGI,BUNYIIRO,20330802,2533,2748.0,92.2,5281.0,HF1201
Lukolo HC III,HC III,Government,MOH,Functional,33.18729,0.56285,BUSOGA,JINJA,KAGOMA,BUDONDO,204301,KAGOMA COUNTY,JINJA,KAGOMA,BUDONDO,NAWANGOMA PARISH,20430105,4311,4421.0,97.5,8732.0,HF1206
Budondo HC IV,HC IV,Government,MOH,Functional,33.16165,0.51725,BUSOGA,JINJA,KAGOMA,BUDONDO,204301,KAGOMA COUNTY,JINJA,KAGOMA,BUDONDO,NAMIZI PARISH,20430104,5477,5859.0,93.5,11336.0,HF1207
Aroma  HC III,HC III,Private Not For Profit,Local Government,Functional,33.23778,0.46822,BUSOGA,JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,204101,BUTEMBE COUNTY,JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,KATENDE WARD,20410103,4090,4689.0,87.2,8779.0,HF1208
Bugembe HC IV,HC IV,Government,MOH,Functional,33.23708,0.46433,BUSOGA,JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,204101,BUTEMBE COUNTY,JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,BUDUMBULI WEST WARD,20410102,5143,5305.0,96.9,10448.0,HF1209
Busedde HC III,HC III,Government,MOH,Functional,33.31451,0.59092,BUSOGA,JINJA,BUTEMBE,BUSEDDE,204102,BUTEMBE COUNTY,JINJA,BUTEMBE,BUSEDDE,BUGOBYA PARISH,20410201,3658,3793.0,96.4,7451.0,HF1214
Mpambwa HC III,HC III,Government,MOH,Functional,33.37081,0.60762,BUSOGA,JINJA,BUTEMBE,BUSEDDE,204102,BUTEMBE COUNTY,JINJA,BUTEMBE,BUSEDDE,ITAKAIBOLU PARISH,20410202,3388,3585.0,94.5,6973.0,HF1215
Budiima HC III,HC III,Government,MOH,Functional,33.10371,0.64177,BUSOGA,JINJA,KAGOMA,BUTAGAYA,204302,KAGOMA COUNTY,JINJA,KAGOMA,BUTAGAYA,BUDIMA PARISH,20430201,3837,4236.0,90.6,8073.0,HF1223
Butagaya HC III,HC III,Government,MOH,Functional,33.12743,0.59694,BUSOGA,JINJA,KAGOMA,BUTAGAYA,204302,KAGOMA COUNTY,JINJA,KAGOMA,BUTAGAYA,NAMAGERA PARISH,20430204,5354,5699.0,93.9,11053.0,HF1224
Magamaga HC III,HC III,Government,MOH,Functional,33.17581,0.62954,BUSOGA,JINJA,KAGOMA,BUWENGE,204303,KAGOMA COUNTY,JINJA,KAGOMA,BUWENGE,MAGAMAGA,20430305,5648,6249.0,90.4,11897.0,HF1233
Buwenge NGO Hospital,General Hospital,Private Not For Profit,UMMB,Functional,33.17278,0.64781,BUSOGA,JINJA,KAGOMA,BUWENGE TOWN COUNCIL,204304,KAGOMA COUNTY,JINJA,KAGOMA,BUWENGE TOWN COUNCIL,BUWENGE SOUTH WARD,20430404,2449,2804.0,87.3,5253.0,HF1234
Buwenge HC IV,HC IV,Government,MOH,Functional,33.16965,0.65229,BUSOGA,JINJA,KAGOMA,BUWENGE TOWN COUNCIL,204304,KAGOMA COUNTY,JINJA,KAGOMA,BUWENGE TOWN COUNCIL,BUWENGE  NORTH WARD,20430402,2568,2885.0,89.0,5453.0,HF1237
Kakaire HC III,HC III,Government,MOH,Functional,33.27092,0.65014,BUSOGA,JINJA,KAGOMA,BUYENGO,204305,KAGOMA COUNTY,JINJA,KAGOMA,BUYENGO,IZIRU PARISH,20430504,5165,5459.0,94.6,10624.0,HF1242
Walukuba HC IV,HC IV,Government,MOH,Functional,33.22508,0.43824,BUSOGA,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,204202,JINJA MUNICIPALITY WEST,JINJA,JINJA MUNICIPALITY,MASESE WALUKUBA DIVISION,WALUKUBA WEST WARD,20420303,3573,3552.0,100.6,7125.0,HF1246
Gaddafi HC III,HC III,Government,Army,Functional,33.20341,0.45029,BUSOGA,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,204202,JINJA MUNICIPALITY WEST,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,RUBAGA WARD,20420204,6427,6180.0,104.0,12607.0,HF1247
Jinja Police HC III,HC III,Government,Police,Functional,33.21114,0.44523,BUSOGA,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,204202,JINJA MUNICIPALITY WEST,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,RUBAGA WARD,20420204,6427,6180.0,104.0,12607.0,HF1248
Mpumudde HC IV,HC IV,Government,MOH,Functional,33.21235,0.45993,BUSOGA,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,204202,JINJA MUNICIPALITY WEST,JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,RUBAGA WARD,20420204,6427,6180.0,104.0,12607.0,HF1249
Kakira Worker's HOSPITAL,General Hospital,Private For Profit,,Functional,33.29428,0.50921,BUSOGA,JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,204103,BUTEMBE COUNTY,JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,KAKIRA WARD,20410302,1711,1242.0,137.8,2953.0,HF1250
Kakira HC III,HC III,Government,MOH,Functional,33.28125,0.50564,BUSOGA,JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,204103,BUTEMBE COUNTY,JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,POLOTA WARD,20410307,3053,3162.0,96.6,6215.0,HF1252
Wakitaka HC III,HC III,Government,MOH,Functional,33.21933,0.49116,BUSOGA,JINJA,BUTEMBE,MAFUBIRA,204104,BUTEMBE COUNTY,JINJA,BUTEMBE,MAFUBIRA,BUWEKULA PARISH,20410401,3848,4162.0,92.5,8010.0,HF1257
Alwa HC III,HC III,Government,MOH,Functional,33.16971,1.84873,TESO,KABERAMAIDO,KABERAMAIDO,ALWA,213101,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,ALWA,ABALANG,21310101,4139,4298.0,96.3,8437.0,HF1258
Anyara HC III,HC III,Government,MOH,Functional,33.3239,1.928,TESO,KABERAMAIDO,KALAKI,OTUBOI,213206,KALAKI COUNTY,KABERAMAIDO,KALAKI,OTUBOI,AMORU,21320601,1652,1790.0,92.3,3442.0,HF1260
Bululu HC III,HC III,Government,MOH,Functional,33.29464,1.72612,TESO,KABERAMAIDO,KALAKI,BULULU,213203,KALAKI COUNTY,KABERAMAIDO,KALAKI,BULULU,KIBIMO,21320301,2565,2495.0,102.8,5060.0,HF1265
Kaberamaido Catholic Mission HC III,HC III,Private Not For Profit,UCMB,Functional,33.15657,1.75404,TESO,KABERAMAIDO,KABERAMAIDO,KABERAMAIDO TOWN COUNCIL,213104,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,KABERAMAIDO TOWN COUNCIL,MAJENGO,21310403,1066,1264.0,84.3,2330.0,HF1268
Kaberamaido HC IV,HC IV,Government,MOH,Functional,33.16359,1.77863,TESO,KABERAMAIDO,KABERAMAIDO,KABERAMAIDO TOWN COUNCIL,213104,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,KABERAMAIDO TOWN COUNCIL,ALEM,21310401,247,262.0,94.3,509.0,HF1269
Kalaki HC III,HC III,Government,MOH,Functional,33.33787,1.82239,TESO,KABERAMAIDO,KALAKI,KALAKI,213205,KALAKI COUNTY,KABERAMAIDO,KALAKI,KALAKI,KALAKI,21320503,2427,2439.0,99.5,4866.0,HF1271
Pakegido HC III,HC III,Private For Profit,Local Government,Functional,33.15596,1.70693,TESO,KABERAMAIDO,KABERAMAIDO,KOBULUBULU,213105,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,KOBULUBULU,KABALKWERU,21310501,3224,3315.0,97.3,6539.0,HF1272
Kobulubulu HC III,HC III,Government,MOH,Functional,33.12534,1.71952,TESO,KABERAMAIDO,KABERAMAIDO,KOBULUBULU,213105,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,KOBULUBULU,KATINGE,21310502,2058,2146.0,95.9,4204.0,HF1273
Ochero HC III,HC III,Government,MOH,Functional,33.01362,1.68243,TESO,KABERAMAIDO,KABERAMAIDO,OCHERO,213106,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,OCHERO,KAGAA,21310601,3625,3812.0,95.1,7437.0,HF1275
Lwala HOSPITAL,General Hospital,Private Not For Profit,UCMB,Functional,33.27758,1.86232,TESO,KABERAMAIDO,KALAKI,OTUBOI,213206,KALAKI COUNTY,KABERAMAIDO,KALAKI,OTUBOI,LWALA,21320603,4358,4591.0,94.9,8949.0,HF1276
Amoru HC III,HC III,Government,MOH,Functional,33.31091,1.92392,TESO,KABERAMAIDO,KALAKI,OTUBOI,213206,KALAKI COUNTY,KABERAMAIDO,KALAKI,OTUBOI,AMORU,21320601,1652,1790.0,92.3,3442.0,HF1277
Bumanya HC IV,HC IV,Government,MOH,Functional,33.49555,1.00204,BUSOGA,KALIRO,BULAMOGI,BUMANYA,222103,BULAMOGI COUNTY,KALIRO,BULAMOGI,BUMANYA,BUMANYA,22210301,4387,4561.0,96.2,8948.0,HF1281
Gadumire HC III,HC III,Government,MOH,Functional,33.510535,1.10778,BUSOGA,KALIRO,BULAMOGI,GADUMIRE,222105,BULAMOGI COUNTY,KALIRO,BULAMOGI,GADUMIRE,GADUMIRE,22210504,3580,3624.0,98.8,7204.0,HF1283
Dr.Ambrosoli HC III,HC III,Private Not For Profit,Local Government,Functional,33.40461,1.03399,BUSOGA,KALIRO,BULAMOGI,NANSOLOLO,222111,BULAMOGI NORTH WEST COUNTY,KALIRO,BULAMOGI,NANSOLOLO,BULUYA PARISH,22211102,3349,3363.0,99.6,6712.0,HF1285
Budini HC III,HC III,Private Not For Profit,UCMB,Functional,33.52098,0.93391,BUSOGA,KALIRO,BULAMOGI,KASOKWE,222107,BULAMOGI COUNTY,KALIRO,BULAMOGI,KASOKWE,KASOKWE,22210704,4978,5087.0,97.9,10065.0,HF1286
Namugongo HC III,HC III,Government,MOH,Functional,33.48277,0.89568,BUSOGA,KALIRO,BULAMOGI,NAMUGONGO,222109,BULAMOGI COUNTY,KALIRO,BULAMOGI,NAMUGONGO,BUGONZA,22210901,2052,1942.0,105.7,3994.0,HF1290
Namwiwa HC III,HC III,Government,MOH,Functional,33.55064,1.08656,BUSOGA,KALIRO,BULAMOGI,NAMWIWA,222110,BULAMOGI COUNTY,KALIRO,BULAMOGI,NAMWIWA,NAMWIWA,22211004,3646,4029.0,90.5,7675.0,HF1291
Nawaikoke HC III,HC III,Government,MOH,Functional,33.405893,1.092742,BUSOGA,KALIRO,BULAMOGI,NAWAIKOKE,222112,BULAMOGI NORTH WEST COUNTY,KALIRO,BULAMOGI,NAWAIKOKE,NAWAIKOKE,22211206,3713,3958.0,93.8,7671.0,HF1295
Balawoli HC III,HC III,Government,MOH,Functional,33.09995,1.03223,BUSOGA,KAMULI,BUGABULA,BALAWOLI,205101,BUGABULA COUNTY NORTH,KAMULI,BUGABULA,BALAWOLI,BALAWOLI,20510101,2705,2959.0,91.4,5664.0,HF1303
Bugulumbya HC III,HC III,Government,MOH,Functional,33.214,0.79385,BUSOGA,KAMULI,BUZAAYA,BUGULUMBYA,205201,BUZAAYA COUNTY,KAMULI,BUZAAYA,BUGULUMBYA,BUGULUMBYA,20520101,4141,4272.0,96.9,8413.0,HF1307
Bulopa HC III,HC III,Government,MOH,Functional,33.25298,0.84609,BUSOGA,KAMULI,BUGABULA,BULOPA,205102,BUGABULA COUNTY SOUTH,KAMULI,BUGABULA,BULOPA,BALOPA,20510202,4858,4656.0,104.3,9514.0,HF1308
Butansi HC III,HC III,Government,MOH,Functional,33.07557,0.92549,BUSOGA,KAMULI,BUGABULA,BUTANSI,205103,BUGABULA COUNTY SOUTH,KAMULI,BUGABULA,BUTANSI,NALUWOLI,20510304,4795,4928.0,97.3,9723.0,HF1311
Kamuli HOSPITAL,General Hospital,Government,MOH,Functional,33.12034,0.95039,BUSOGA,KAMULI,KAMULI MUNICIPALITY,SOUTHERN DIVISION,205302,KAMULI MUNICIPALITY,KAMULI,KAMULI MUNICIPALITY,SOUTHERN DIVISION,KAMULI NAMWENDWA,20530202,3807,3969.0,95.9,7776.0,HF1312
Kamuli Mission Hospital,General Hospital,Private Not For Profit,UCMB,Functional,33.12793,0.93169,BUSOGA,KAMULI,KAMULI MUNICIPALITY,NORTHERN DIVISION,205301,KAMULI MUNICIPALITY,KAMULI,KAMULI MUNICIPALITY,NORTHERN DIVISION,KISOIGO,20530103,3094,3909.0,79.2,7003.0,HF1313
Kamuli Health Care Emergency HC III,HC III,,,Functional,33.12543,0.94405,BUSOGA,KAMULI,KAMULI MUNICIPALITY,NORTHERN DIVISION,205301,KAMULI MUNICIPALITY,KAMULI,KAMULI MUNICIPALITY,NORTHERN DIVISION,MUWEBWA,20530104,1957,2396.0,81.7,4353.0,HF1317
Nankandulo HC IV,HC IV,Government,MOH,Functional,33.07762,0.67919,BUSOGA,KAMULI,BUZAAYA,KISOZI,205202,BUZAAYA COUNTY,KAMULI,BUZAAYA,KISOZI,NAKADULO,20520209,3463,3712.0,93.3,7175.0,HF1322
Kitayunjwa HC III,HC III,Government,MOH,Functional,33.16,0.89241,BUSOGA,KAMULI,BUGABULA,KITAYUNJWA,205104,BUGABULA COUNTY SOUTH,KAMULI,BUGABULA,KITAYUNJWA,KITAYUNJWA,20510405,3187,3340.0,95.4,6527.0,HF1327
Mbulamuti HC III,HC III,Government,MOH,Functional,33.0522,0.84686,BUSOGA,KAMULI,BUZAAYA,MBULAMUTI,205203,BUZAAYA COUNTY,KAMULI,BUZAAYA,MBULAMUTI,MBULAMUTI,20520304,5407,5668.0,95.4,11075.0,HF1330
Nabirumba HC III,HC III,Government,MOH,Functional,33.169633,1.0055,BUSOGA,KAMULI,BUGABULA,NABWIGULU,205105,BUGABULA COUNTY NORTH,KAMULI,BUGABULA,NABWIGULU,NAKIRUMBA II,20510505,2570,2658.0,96.7,5228.0,HF1333
Namwendwa HC IV,HC IV,Government,MOH,Functional,33.24814,0.92059,BUSOGA,KAMULI,BUGABULA,NAMWENDWA,205107,BUGABULA COUNTY SOUTH,KAMULI,BUGABULA,NAMWENDWA,NAMWENDWA,20510709,3501,4336.0,80.7,7837.0,HF1340
Bupadhengo HC III,HC III,Government,MOH,Functional,33.15987,0.70534,BUSOGA,KAMULI,BUZAAYA,NAWANYAGO,205204,BUZAAYA COUNTY,KAMULI,BUZAAYA,NAWANYAGO,BUPADENGO,20520401,3355,3886.0,86.3,7241.0,HF1343
Nawanyago HC III,HC III,Private Not For Profit,UCMB,Functional,33.14849,0.73859,BUSOGA,KAMULI,BUZAAYA,NAWANYAGO,205204,BUZAAYA COUNTY,KAMULI,BUZAAYA,NAWANYAGO,NAWANYANGO,20520402,3531,3867.0,91.3,7398.0,HF1344
Lulyambuzi HC III,HC III,Government,MOH,Functional,33.22495,0.74309,BUSOGA,KAMULI,BUZAAYA,WANKOLE,205205,BUZAAYA COUNTY,KAMULI,BUZAAYA,WANKOLE,LULYABUZI,20520501,2708,2913.0,93.0,5621.0,HF1349
Gamogo HC III,HC III,Government,,Functional,34.35781,1.31145,BUGISU_SEBEI,KAPCHORWA,TINGEY,CHEPTERECH,206103,TINGEY COUNTY,KAPCHORWA,TINGEY,CHEPTERET,CHESOYEN,20610302,396,361.0,109.7,757.0,HF1351
Kabeywa HC III,HC III,Government,MOH,Functional,34.39059,1.31563,BUGISU_SEBEI,KAPCHORWA,TINGEY,KABEYWA,206105,TINGEY COUNTY,KAPCHORWA,TINGEY,KABEYWA,KABEYWA,20610502,504,460.0,109.6,964.0,HF1352
Kapchorwa HOSPITAL,General Hospital,Government,MOH,Functional,34.44148,1.40541,BUGISU_SEBEI,KAPCHORWA,KAPCHORWA MUNICIPALITY,CENTRAL DIVISION,206201,KAPCHORWA MUNICIPALITY,KAPCHORWA,KAPCHORWA MUNICIPALITY,CENTRAL DIVISION,CHEPSIKIROI,20620103,1512,1731.0,87.3,3243.0,HF1354
Cheptuya HC III,HC III,Government,MOH,Functional,34.371085,1.366047,BUGISU_SEBEI,KAPCHORWA,TINGEY,KAPSINDA,206106,TINGEY COUNTY,KAPCHORWA,TINGEY,KAPSINDA,CHEPTUYA,20610601,544,529.0,102.8,1073.0,HF1357
Kaserem HC III,HC III,Government,MOH,Functional,34.33639,1.32836,BUGISU_SEBEI,KAPCHORWA,TINGEY,KASEREM,206108,TINGEY COUNTY,KAPCHORWA,TINGEY,KASEREM,SIRIMITYO,20610804,395,404.0,97.8,799.0,HF1361
Chebonet HC III,HC III,Government,MOH,Functional,34.38773,1.35602,BUGISU_SEBEI,KAPCHORWA,TINGEY,MUNARYA,206110,TINGEY COUNTY,KAPCHORWA,TINGEY,MUNARYA,CHEBONET,20611001,531,547.0,97.1,1078.0,HF1364
Sipi HC III,HC III,Government,MOH,Functional,34.3739,1.33708,BUGISU_SEBEI,KAPCHORWA,TINGEY,KAPSINDA,206106,TINGEY COUNTY,KAPCHORWA,TINGEY,KAPSINDA,KONGOWO,20610604,776,741.0,104.7,1517.0,HF1366
Tegeres HC III,HC III,Government,MOH,Functional,34.39994,1.37927,BUGISU_SEBEI,KAPCHORWA,KAPCHORWA MUNICIPALITY,WESTERN DIVISION,206203,KAPCHORWA MUNICIPALITY,KAPCHORWA,KAPCHORWA MUNICIPALITY,WESTERN DIVISION,KABAT,20620302,982,1007.0,97.5,1989.0,HF1369
Kapujan HC III,HC III,Government,MOH,Functional,33.903854,1.730412,TESO,KATAKWI,TOROMA,KAPUJAN,207101,TOROMA COUNTY,KATAKWI,TOROMA,KAPUJAN,ORIMAI,20710103,1511,1566.0,96.5,3077.0,HF1372
Katakwi General Hospital,General Hospital,Government,MOH,Functional,33.96227,1.92008,TESO,KATAKWI,USUK,KATAKWI TOWN COUNCIL,207202,USUK COUNTY,KATAKWI,USUK,KATAKWI TOWN COUNCIL,NORTHERN WARD,20720201,2061,2101.0,98.1,4162.0,HF1375
Magoro HC III,HC III,Government,MOH,Functional,34.101147,1.733699,TESO,KATAKWI,TOROMA,MAGORO,207102,TOROMA COUNTY,KATAKWI,TOROMA,MAGORO,MAGORO,20710203,2208,2317.0,95.3,4525.0,HF1378
Ngariam Gvt HC III,HC III,Government,MOH,Functional,34.13632,1.89102,TESO,KATAKWI,USUK,NGARIAM,207203,USUK COUNTY,KATAKWI,USUK,NGARIAM,KAIKAMOSING,20720303,993,1014.0,97.9,2007.0,HF1381
St. Kevin Toroma HC III,HC III,Private Not For Profit,UCMB,Functional,33.96729,1.78356,TESO,KATAKWI,TOROMA,OMODOI,207103,TOROMA COUNTY,KATAKWI,TOROMA,OMODOI,ASURET,20710303,1596,1716.0,93.0,3312.0,HF1382
Aketa HC III,HC III,Government,Local Government,Functional,33.95066,2.11533,TESO,KATAKWI,USUK,ONGONGOJA,207204,USUK COUNTY,KATAKWI,USUK,ONGONGOJA,AKETA,20720401,1601,1615.0,99.1,3216.0,HF1385
Palam HC III,HC III,Government,MOH,Functional,33.964416,2.007078,TESO,KATAKWI,USUK,USUK,207206,USUK COUNTY,KATAKWI,USUK,USUK,USUK,20720607,1562,1694.0,92.2,3256.0,HF1387
Sofaad (school field Artillery And Air Defence HC III,HC III,Government,MOH,Functional,34.05594,1.89654,TESO,KATAKWI,USUK,PALAM,207205,USUK COUNTY,KATAKWI,USUK,PALAM,OKWAMOMWAR,20720503,672,659.0,102.0,1331.0,HF1388
Toroma HC IV,HC IV,Government,MOH,Functional,33.96714,1.75491,TESO,KATAKWI,TOROMA,TOROMA,207104,TOROMA COUNTY,KATAKWI,TOROMA,TOROMA,TOROMA,20710404,828,855.0,96.8,1683.0,HF1390
St. Anne Usuk HC III,HC III,Private Not For Profit,UCMB,Functional,33.96419,2.0072,TESO,KATAKWI,USUK,USUK,207206,USUK COUNTY,KATAKWI,USUK,USUK,USUK,20720607,1562,1694.0,92.2,3256.0,HF1393
Bulangira HC III,HC III,Government,MOH,Functional,33.898407,1.129561,BUKEDI,KIBUKU,KIBUKU,BULANGIRA,227101,KABWERI COUNTY,KIBUKU,KIBUKU,BULANGIRA,BULANGIRA,22710101,4304,4483.0,96.0,8787.0,HF1394
Buseta HC III,HC III,Government,MOH,Functional,33.7527,1.07952,BUKEDI,KIBUKU,KIBUKU,BUSETA,227102,KIBUKU COUNTY,KIBUKU,KIBUKU,BUSETA,BUSETA,22710201,2396,2736.0,87.6,5132.0,HF1395
Kadama HC III,HC III,Government,MOH,Functional,33.88599,1.01955,BUKEDI,KIBUKU,KIBUKU,KADAMA,227104,KABWERI COUNTY,KIBUKU,KIBUKU,KADAMA,KADAMA,22710402,946,999.0,94.7,1945.0,HF1399
Nabuli HC III,HC III,Government,MOH,Functional,33.82072,1.09734,BUKEDI,KIBUKU,KIBUKU,KAGUMU,227105,KABWERI COUNTY,KIBUKU,KIBUKU,KAGUMU,NABULI,22710503,4007,4234.0,94.6,8241.0,HF1400
Buchanagandi HC III,HC III,Private Not For Profit,,Functional,33.86011,1.14031,BUKEDI,KIBUKU,KIBUKU,KAGUMU,227105,KABWERI COUNTY,KIBUKU,KIBUKU,KAGUMU,GOLIGOLI,22710501,3514,3799.0,92.5,7313.0,HF1401
Kagumu HC III,HC III,Government,,Functional,33.86294,1.10581,BUKEDI,KIBUKU,KIBUKU,KAGUMU,227105,KABWERI COUNTY,KIBUKU,KIBUKU,KAGUMU,NANKOKOLI,22710504,2617,2875.0,91.0,5492.0,HF1402
Nacoda HC III,HC III,Private Not For Profit,,Functional,33.85846,1.10197,BUKEDI,KIBUKU,KIBUKU,KAGUMU,227105,KABWERI COUNTY,KIBUKU,KIBUKU,KAGUMU,KAGUMU,22710502,3109,3287.0,94.6,6396.0,HF1403
Kasasira HC III,HC III,Government,MOH,Functional,33.70562,1.09385,BUKEDI,KIBUKU,KIBUKU,KASASIRA,227106,KIBUKU COUNTY,KIBUKU,KIBUKU,KASASIRA,KASASIRA,22710603,3551,3880.0,91.5,7431.0,HF1404
Kibuku HC IV,HC IV,Government,MOH,Functional,33.79967,1.05046,BUKEDI,KIBUKU,KIBUKU,KIBUKU TOWN COUNCIL,227108,KIBUKU COUNTY,KIBUKU,KIBUKU,KIBUKU TOWN COUNCIL,KOBOLWA WARD,22710803,1011,1135.0,89.1,2146.0,HF1405
Kirika HC III,HC III,Government,MOH,Functional,33.81905,0.99944,BUKEDI,KIBUKU,KIBUKU,KIRIKA,227109,KABWERI COUNTY,KIBUKU,KIBUKU,KIRIKA,MIKOMBE,22710903,2805,2952.0,95.0,5757.0,HF1406
Tirinyi HC III,HC III,Government,MOH,Functional,33.77484,1.00905,BUKEDI,KIBUKU,KIBUKU,TIRINYI,227110,KIBUKU COUNTY,KIBUKU,KIBUKU,TIRINYI,TIRINYI TOWN BOARD,22711006,2968,3322.0,89.3,6290.0,HF1407
Atutur HOSPITAL,General Hospital,Government,MOH,Functional,33.990778,1.412704,TESO,KUMI,KUMI,ATUTUR,208101,KUMI COUNTY,KUMI,KUMI,ATUTUR,ATUTUR,20810108,2086,2219.0,94.0,4305.0,HF1408
Olimai CBO HC III,HC III,Private Not For Profit,CSO,Functional,33.89383,1.36235,TESO,KUMI,KUMI,KANYUM,208102,KANYUM COUNTY,KUMI,KUMI,KANYUM,OLIMAI,20810212,1373,1492.0,92.0,2865.0,HF1410
Kamaca HC III,HC III,Government,MOH,Functional,33.96668,1.32506,TESO,KUMI,KUMI,KANYUM,208102,KANYUM COUNTY,KUMI,KUMI,KANYUM,KAMACHA,20810206,1590,1853.0,85.8,3443.0,HF1411
Kanyum HC III,HC III,Government,MOH,Functional,33.91657,1.385822,TESO,KUMI,KUMI,KANYUM,208102,KANYUM COUNTY,KUMI,KUMI,KANYUM,KANYUM,20810207,1535,1712.0,89.7,3247.0,HF1412
Omatenga HC III,HC III,Government,MOH,Functional,33.915642,1.577301,TESO,KUMI,KUMI,KUMI,208103,KANYUM COUNTY,KUMI,KUMI,KUMI,OOGORIA,20810312,575,598.0,96.2,1173.0,HF1413
Kumi Orthopaedic Centre  HC III,HC III,Private For Profit,MOH,Functional,33.9464,1.48498,TESO,KUMI,KUMI MUNICIPALITY,SOUTHERN DIVISION,208202,KUMI MUNICIPALITY,KUMI,KUMI MUNICIPALITY,SOUTHERN DIVISION,BOMA WARD,20820204,917,853.0,107.5,1770.0,HF1418
Kumi HC IV,HC IV,Government,MOH,Functional,33.97501,1.530615,TESO,KUMI,KUMI,ONGINO,208107,KUMI COUNTY,KUMI,KUMI,ONGINO,KACHABOI,20810705,1774,2031.0,87.3,3805.0,HF1419
Kadami HOSPITAL,General Hospital,Private Not For Profit,Local Government,Functional,33.80859,1.34172,TESO,KUMI,KUMI,MUKONGORO,208105,KANYUM COUNTY,KUMI,KUMI,MUKONGORO,KACHABOI,20810504,947,1043.0,90.8,1990.0,HF1421
